Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_HR,Pitch_BB,Pitch_SO,Field_DP,Field_E,Pitch_H,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
98,1394,205,33,156,670.25,752,35,25,164,757,791,160,0.9041248489082961,0.49999976735053203,2788.001297254037,0.9512195121951219,0.8854029062087186,0.9506953223767383
93,1321,209,24,161,670.25,804,42,34,169,753,846,137,0.9050009918928839,0.49999974121422286,2642.0013674247543,0.9526627218934911,0.8901062416998672,0.950354609929078
80,1381,211,28,148,626,832,42,50,157,663,881,163,0.9055739261915361,0.4999997660757428,2762.001292198201,0.9426751592356688,0.9441930618401206,0.9443813847900113
82,1419,222,33,170,523,867,53,52,180,554,918,181,0.9056938832446803,0.4999997783691873,2838.0012579770505,0.9444444444444444,0.944043321299639,0.9444444444444444
94,1462,227,26,176,455,758,35,38,185,479,797,145,0.9049337941110167,0.49999978862319294,2924.00123613209,0.9513513513513514,0.9498956158663883,0.9510664993726474
78,1502,259,39,151,495,724,35,24,152,498,728,143,0.9051293469230596,0.49999978100153253,3004.0013157433687,0.993421052631579,0.9939759036144579,0.9945054945054945
80,1341,202,23,180,502,939,35,24,180,502,939,168,0.9050979851781847,0.49999972195669085,2682.0014914251396,1,1,1
79,1314,214,29,169,469,1102,59,36,169,469,1102,129,0.90522067108304,0.49999971129239384,2628.001517448054,1,1,1
79,1386,208,23,164,500,1063,79,51,164,500,1063,149,0.9043097069334213,0.49999973971835443,2772.0014430021943,1,1,1
81,1300,167,25,155,450,914,53,41,155,450,914,132,0.9050661460170323,0.49999971129239384,2600.001501280419,1,1,1
75,1282,213,35,131,413,984,53,65,131,413,984,138,0.9041723296466183,0.49999971129239384,2564.0014804934594,1,1,1
87,1274,211,36,75,430,863,116,61,75,433,868,131,0.9046810651376977,0.49999971129239384,2548.0014712548104,1,0.9930715935334873,0.9942396313364056
62,1280,174,24,120,538,912,86,37,121,541,918,154,0.90522067108304,0.49999971129239384,2560.001478183797,0.9917355371900827,0.9944547134935305,0.9934640522875817
76,1358,197,23,183,503,909,35,36,183,503,909,168,0.9048993990604778,0.4999997288744385,2716.0014727548487,1,1,1
60,1303,200,23,109,467,868,57,37,109,467,868,159,0.9042189511918559,0.49999971129239384,2606.001504744912,1,1,1
75,1267,194,23,95,436,791,51,55,99,453,821,163,0.9041723296466183,0.49999971129239384,2534.001463170993,0.9595959595959596,0.9624724061810155,0.9634591961023142
71,1429,205,29,158,471,793,60,68,158,471,793,174,0.9050661460170323,0.4999997551469339,2858.0013995808113,1,1,1
77,1395,201,23,131,432,756,79,68,131,432,756,157,0.90522067108304,0.4999997430659935,2790.0014336924933,1,1,1
80,1436,205,25,156,535,680,108,91,159,545,693,159,0.9050338186328274,0.4999997663954206,2872.001341825331,0.9811320754716981,0.981651376146789,0.9812409812409812
83,1450,193,39,87,488,643,76,70,89,497,655,162,0.9045230605819398,0.49999977080295516,2900.0013293434695,0.9775280898876404,0.9818913480885312,0.981679389312977
70,1426,227,46,108,497,711,65,64,110,506,724,145,0.9045230605819398,0.49999976316887623,2852.00135088537,0.9818181818181818,0.9822134387351779,0.9820441988950276
82,1397,207,29,139,661,791,144,91,140,665,796,150,0.9046810651376977,0.4999997470705714,2794.001413370362,0.9928571428571429,0.9939849624060151,0.9937185929648241
80,1536,224,41,90,625,633,119,59,91,633,641,145,0.9037110504674845,0.4999997932196731,3072.001270458854,0.989010989010989,0.9873617693522907,0.9875195007800313
82,1450,236,33,61,539,596,187,58,96,757,937,143,0.9050338186328274,0.4999999039008749,2900.0005573750327,0.6354166666666666,0.7120211360634082,0.6360725720384205
70,1451,249,31,86,605,691,109,71,86,605,691,174,0.9044818582246311,0.4999997625155493,2902.0013783604068,1,1,1
75,1498,222,39,123,600,815,126,77,123,600,815,163,0.9053080586312758,0.4999997771839979,2996.0013351140797,1,1,1
60,1465,254,31,116,492,817,132,72,116,492,817,161,0.905160241744304,0.4999997670328134,2930.0013651883496,1,1,1
84,1620,270,45,157,456,944,141,54,157,456,944,148,0.9055739261915361,0.4999998094802622,3240.0012345683713,1,1,1
61,1476,267,30,187,489,977,140,54,187,489,977,128,0.9054719858792476,0.4999997704922849,2952.001355014172,1,1,1
78,1435,235,28,134,416,866,97,50,134,416,866,131,0.904563565439822,0.49999975719020506,2870.0013937289,1,1,1
73,1340,221,26,127,499,934,74,51,127,499,934,126,0.9043097069334213,0.499999721541546,2680.0014925381447,1,1,1
77,1465,266,41,110,458,836,107,52,110,458,836,146,0.9042647362991719,0.4999997670328134,2930.0013651883496,1,1,1
57,1390,236,26,79,449,888,84,58,79,449,888,150,0.9051906798317156,0.49999974121422286,2780.0014388496656,1,1,1
76,1495,227,24,127,448,885,144,67,127,448,885,176,0.905160241744304,0.49999977628885584,2990.0013377932405,1,1,1
76,1547,264,31,141,488,843,159,55,141,488,843,174,0.905364252042837,0.49999979107549736,3094.0012928253627,1,1,1
95,1670,320,29,199,548,902,188,69,209.25,757,1173,171,0.9047562132058619,0.49999991275878364,3340.000582771427,0.951015531660693,0.7239101717305152,0.7689684569479965
113,1644,314,26,199,610,862,149,60,209.25,686,970,160,0.9041248489082961,0.49999985390796203,3288.000960701522,0.951015531660693,0.8892128279883382,0.8886597938144329
100,1675,320,23,199,670.25,849,161,50,209.25,679,854,157,0.9046033900893089,0.4999998238956053,3350.00117989986,0.951015531660693,0.9871134020618557,0.9941451990632318
87,1599,303,23,199,621,961,119,59,209.25,625,967,160,0.903873700904011,0.49999980686636425,3198.0012352832114,0.951015531660693,0.9936,0.9937952430196484
97,1629,309,32,199,670.25,1099,147,50,209,743,1099,153,0.9037110504674845,0.4999998115796372,3258.0012277475466,0.9521531100478469,0.90208613728129206,1
90,1639,310,30,199,670.25,1057,113,34,209.25,685,1057,149,0.9033549332319981,0.4999998138718344,3278.0012202567077,0.951015531660693,0.9784671532846715,1
91,1559,294,37,199,577,1076,79,41,209.25,577,1076,137,0.9037663315081383,0.49999979427940394,3118.0012828741646,0.951015531660693,1,1
74,1349,255,26,192,542,1000,52,37,192,542,1000,161,0.9040764853957337,0.49999972524468334,2698.0014825805033,1,1,1
68,1413,296,26,158,466,1062,86,61,158,466,1062,178,0.9046425512590116,0.499999749570388,2826.001415428876,1,1,1
80,1565,320,29,184,606,1009,94,55,184,606,1009,152,0.9037110504674845,0.4999997958537905,3130.0012779557933,1,1,1
93,1522,320,30,199,503,1093,62,36,207,503,1093,156,0.9037110504674845,0.4999997841556428,3044.001314061014,0.961352657004831,1,1
78,1576,320,27,196,556,1103.35,55,24,196,556,1173,165,0.9043097069334213,0.499999798693602,3152.001269036044,1,1,0.940622335890878
69,1711,265,108,34,634,430,224,91,42,757,536,125,0.9083748606003188,0.4999998899992608,3422.0007528452247,0.8095238095238095,0.8375165125495376,0.8022388059701493
70,1464,201,108,42,595,715,301.79999999999995,91,49,698,839,141,0.9082502164792571,0.49999983079302907,2928.0009908763573,0.8571428571428571,0.8524355300859598,0.8522050059594756
96,1481,192,93,19,659,673,301.79999999999995,91,23,757,814,104,0.9080575664658866,0.4999998439499391,2962.0009244408493,0.8260869565217391,0.8705416116248349,0.8267813267813268
72,1316,182,72,24,626,627,301.79999999999995,91,28,740,741,112,0.9079888585820163,0.49999979348537216,2632.0010870934498,0.8571428571428571,0.845945945945946,0.8461538461538461
48,1447,220,95,17,464,573,301.79999999999995,91,21,574,709,98,0.908428876572889,0.4999998437754353,2894.000904228063,0.8095238095238095,0.8083623693379791,0.8081805359661495
61,1321,167,72,15,387,686,301.79999999999995,91,18,475,842,98,0.9082753029433475,0.4999998097152541,2642.00100546498,0.8333333333333334,0.8147368421052632,0.8147268408551069
54,1317,167,72,26,610,582,187,76,32,749,714,98,0.9081077692695576,0.49999980853592785,2634.0010086331185,0.8125,0.8144192256341789,0.8151260504201681
76,1508,213,103,26,605,541,282,91,30,705,631,98,0.9082371132748817,0.49999983821723154,3016.000975873975,0.8666666666666667,0.8581560283687943,0.8573692551505546
101,1495,213,104,28,600,583,245,78,30,652,634,107,0.9079696012309031,0.49999981065088756,2990.001132308121,0.9333333333333333,0.9202453987730062,0.919558359621451
92,1804,281,108,41,670.25,359,301.79999999999995,91,52,757,421.3,178,0.9080967733177754,0.49999990406917455,3608.0006922369694,0.7884615384615384,0.8854029062087186,0.8521243769285545
85,1811,303,108,46,591,378,276,91,58,742,475,147,0.9079438779907729,0.499999903308325,3622.0007004346294,0.7931034482758621,0.7964959568733153,0.7957894736842105
105,1773,242,83,36,588,450,233,73,45,733,561,114,0.907949691092548,0.49999989753428553,3546.000726686996,0.8,0.8021828103683493,0.8021390374331551
101,1852,262,91,35,552,400,221,82,44,699,506,165,0.9076629895838391,0.49999990899719277,3704.0006741489187,0.7954545454545454,0.7896995708154506,0.7905138339920948
85,1699,237,108,20,538,425,224,78,25,665,526,166,0.9074841991421075,0.4999998867292178,3398.0007697884103,0.8,0.8090225563909774,0.8079847908745247
88,1499,176,61,20,593,359,101,79,22,645,421.3,178,0.9075061404970917,0.4999998118107569,2998.0011283831263,0.9090909090909091,0.9193798449612403,0.8521243769285545
21,1402,167,53,14,304,359,134,83,18,377,421.3,121,0.9078694437863695,0.49999977018098246,2804.001288825643,0.7777777777777778,0.8063660477453581,0.8521243769285545
77,1895,244,23,14,248.25,359,145,70,22,377,421.3,126,0.908432943790823,0.4999999238845548,3790.0005769551626,0.6363636363636364,0.6584880636604774,0.8521243769285545
73,1685,206,31,14,248.25,359,50,48,18,377,421.3,130,0.908432943790823,0.4999999238845548,3370.000513018179,0.7777777777777778,0.6584880636604774,0.8521243769285545
22,1383,167,30,14,248.25,359,148,91,25,377,845,112,0.908432943790823,0.4999999238845548,2766.000421070707,0.56,0.6584880636604774,0.42485207100591715
43,1549,205,97,17,248.25,359,301.79999999999995,91,48,631,890,98,0.908432943790823,0.4999999238845548,3098.0004716113704,0.3541666666666667,0.39342313787638666,0.40337078651685393
100,1698,181,59,14,248.25,381,301.79999999999995,91,38,424,1029,100,0.9084012240798416,0.4999999238845548,3396.0005169761826,0.3684210526315789,0.5854952830188679,0.37026239067055394
87,1646,257,107,16,248.25,419,301.79999999999995,91,32,377,848,98,0.908432943790823,0.4999999238845548,3292.0005011441676,0.5,0.6584880636604774,0.49410377358490565
43,1314,184,73,14,248.25,541,176,73,28,377,1096,99,0.908432943790823,0.4999999238845548,2628.000400062841,0.5,0.6584880636604774,0.4936131386861314
67,1507,278,59,142,388,944,146,90,142,388,944,149,0.9058278931416256,0.49999977983742316,3014.0013271405974,1,1,1
73,1520,285,54,173,523,1054,126,73,209.25,724,1173,162,0.9042189511918559,0.4999998871592916,3040.0006860716617,0.8267622461170848,0.7223756906077348,0.8985507246376812
87,1582,291,48,199,545,1061,141,66,209.25,613,1173,164,0.9043972888920141,0.49999984219164245,3164.0009986116015,0.951015531660693,0.8890701468189234,0.9045183290707587
83,1607,297,37,199,527,1103.35,201,66,209.25,527,1108,167,0.9053917550251367,0.49999980638533426,3214.0012445555535,0.951015531660693,1,0.9958032490974729
83,1611,269,40,199,562,1060,137,65,209.25,562,1060,186,0.9039770113654614,0.4999998073456039,3222.001241465407,0.951015531660693,1,1
77,1640,320,36,183,469,949,67,47,183,469,949,186,0.9034785283468666,0.4999998140987507,3280.0012195126487,1,1,1
72,1644,305,39,199,508,863,70,43,209.25,508,863,186,0.9043097069334213,0.4999998150022792,3288.0012165454623,0.951015531660693,1,1
82,1664,320,53,161,601,907,131,61,161,601,907,176,0.9033549332319981,0.4999998194226146,3328.001201923511,1,1,1
73,1663,320,61,199,511,1027,132,54,209.25,511,1027,167,0.9033549332319981,0.4999998192053787,3326.0012026462555,0.951015531660693,1,1
73,1508,283,41,152,497,1043,103,53,152,497,1043,158,0.9040272146641541,0.4999997801293191,3016.0013262605303,1,1,1
74,1472,320,31,198,619,1103.35,63,37,198,619,1134,165,0.9042189511918559,0.4999997692432656,2944.001358696279,1,1,0.9729717813051145
68,1531,320,34,199,568,1103.35,44,33,202,568,1173,161,0.9033549332319981,0.49999978668587064,3062.0013063362853,0.9851485148514851,1,0.940622335890878
67,1477,280,34,150,509,1103,65,32,150,509,1103,158,0.9043097069334213,0.49999977080295516,2954.0013540967616,1,1,1
76,1504,320,54,157,561,1103.35,85,50,157,561,1108,186,0.9033549332319981,0.49999977895823905,3008.0013297878218,1,1,0.9958032490974729
106,1585,182,97,40,248.25,744,301.79999999999995,91,62,377,1148,100,0.908432943790823,0.4999999163603364,3170.000530275556,0.6451612903225806,0.6584880636604774,0.6480836236933798
73,1321,226,46,18,248.25,899,190,91,32,377,1173,98,0.908432943790823,0.49999990961520663,2642.0004775933344,0.5625,0.6584880636604774,0.7664109121909634
89,1564,216,96,35,456,415,245,91,42,547,498,152,0.9080967733177754,0.4999998580807004,3128.0008878473905,0.8333333333333334,0.8336380255941499,0.8333333333333334
77,1464,193,108,14,348,627,152,62,18,415,747,98,0.9075736560132607,0.49999983560937633,2928.000962671809,0.7777777777777778,0.8385542168674699,0.8393574297188755
66,1312,167,74,14,367,677,119,53,18,391,722,98,0.9073194748832578,0.4999997441675314,2624.001342609482,0.7777777777777778,0.9386189258312021,0.9376731301939059
84,1280,201,57,14,397,704,137,91,18,420,810,98,0.9072427749905951,0.49999972767255346,2560.0013943172858,0.7777777777777778,0.9452380952380952,0.8691358024691358
77,1299,167,70,14,362,671,224,91,18,394,771,98,0.9072571879343395,0.49999974921554624,2598.0013030766754,0.7777777777777778,0.9187817258883249,0.8702983138780804
95,1426,211,91,20,339,403,175,91,21,377,421.3,101,0.9074730096536097,0.4999997807113723,2852.001250822881,0.9523809523809523,0.8992042440318302,0.9565630192262046
94,1624,242,101,32,495,424,290,91,34,521,436,98,0.9075379998055296,0.49999982860653,3248.001113372363,0.9411764705882353,0.9500959692898272,0.9724770642201835
73,1457,200,91,20,561,402,286,91,21,594,421.3,98,0.9076404705035239,0.4999997899908814,2914.0012239336575,0.9523809523809523,0.9444444444444444,0.9541894137194398
70,1423,191,107,25,525,530,231,78,26,556,561,111,0.9074616704492698,0.49999977983742316,2846.001253165939,0.9615384615384616,0.9442446043165468,0.9447415329768271
85,1396,206,89,26,590,569,223,91,28,625,602,107,0.9073903188691678,0.4999997711129951,2792.0012781056203,0.9285714285714286,0.944,0.9451827242524917
92,1442,212,101,18,573,556,200,91,19,603,585,116,0.9067051914443152,0.4999997827304611,2884.001253211245,0.9473684210526315,0.9502487562189055,0.9504273504273504
83,1394,216,82,26,511,504,173,87,28,541,534,101,0.9069788285956646,0.4999997704922849,2788.0012797356067,0.9285714285714286,0.944547134935305,0.9438202247191011
71,1367,181,72,17,581,489,158,67,22,747,629,99,0.9071905818099509,0.49999983821723154,2734.000884628464,0.7727272727272727,0.7777777777777778,0.7774244833068362
93,1526,257,97,27,496,494,140,91,31,574,572,98,0.906870749804535,0.49999983967966716,3052.0009785956254,0.8709677419354839,0.8641114982578397,0.8636363636363636
64,1481,240,76,32,504,411,80,69,34,530,432,100,0.9069112500259755,0.49999979401523625,2962.001220254243,0.9411764705882353,0.9509433962264151,0.9513888888888888
83,1726,263,92,57,558,398,82,64,60,587,421.3,142,0.9064441110260348,0.49999984838634554,3452.001046740988,0.95,0.9505962521294719,0.9446949916923807
87,1661,284,73,43,627,405,92,65,45,660,426,108,0.9065548107459308,0.4999998361734844,3322.0010884637263,0.9555555555555556,0.95,0.9507042253521126
90,1687,320,80,37,639,421,105,80,39,672,443,149,0.9063548489686623,0.49999984130132913,3374.0010708989707,0.9487179487179487,0.9508928571428571,0.9503386004514672
85,1705,291,88,53,670.25,406,102,66,56,708,427,150,0.9060861645194422,0.49999984464503877,3410.0010595211647,0.9464285714285714,0.946680790960452,0.9508196721311475
72,1553,279,102,65,493,461,119,81,68,519,485,147,0.9067169569161191,0.4999998127309963,3106.001163315487,0.9558823529411765,0.9499036608863198,0.9505154639175257
74,1758,320,102,116,548,522,100,76,122,576,549,157,0.907042516877073,0.49999985374989653,3516.0010284310283,0.9508196721311475,0.9513888888888888,0.9508196721311475
79,1582,313,95,86,485,534,103,74,90,510,562,164,0.9063852342360631,0.4999998194226146,3164.0011426941073,0.9555555555555556,0.9509803921568627,0.9501779359430605
64,1532,307,73,45,505,492,123,79,47,531,518,146,0.9068180603643115,0.49999980758455503,3064.0011791223005,0.9574468085106383,0.9510357815442562,0.9498069498069498
82,1587,312,86,86,521,561,111,53,92,559,602,165,0.9064149817333977,0.4999998275986317,3174.0010944042633,0.9347826086956522,0.9320214669051878,0.9318936877076412
106,1729,320,56,78,670.25,555,131,58,82,707,584,158,0.9057621751673173,0.49999984888603316,3458.0010451045105,0.9512195121951219,0.948019801980198,0.9503424657534246
100,1688,320,89,114,670.25,489,75,48,122,722,525,165,0.9049676543262872,0.4999998475480079,3376.0010293561645,0.9344262295081968,0.9283240997229917,0.9314285714285714
87,1723,320,58,99,670.25,486,77,52,104,708,511,167,0.9057169423371344,0.49999984788417534,3446.0010483825827,0.9519230769230769,0.946680790960452,0.9510763209393346
94,1695,320,65,158,670.25,748,94,47,166,726,787,157,0.9055489589222269,0.49999984272223896,3390.001066343555,0.9518072289156626,0.9232093663911846,0.9504447268106735
88,1508,230,55,144,670.25,611,80,43,151,757,643,181,0.9055489589222269,0.4999998012241412,3016.0011990164567,0.9536423841059603,0.8854029062087186,0.9502332814930016
85,1564,291,70,130,652,623,93,40,137,686,655,155,0.906527973769642,0.49999981522713205,3128.001155939489,0.948905109489051,0.9504373177842566,0.9511450381679389
95,1629,320,68,141,670.25,585,69,41,148,734,615,122,0.9064726408932803,0.49999982980438396,3258.0011089950117,0.9527027027027027,0.9131471389645777,0.9512195121951219
79,1485,260,58,85,633,614,45,29,89,666,646,136,0.9063548489686623,0.49999979506886505,2970.0012172914408,0.9550561797752809,0.9504504504504504,0.9504643962848297
82,1474,210,49,81,508,582,42,45,85,534,612,137,0.9061926108302252,0.49999979215173257,2948.001225473894,0.9529411764705882,0.951310861423221,0.9509803921568627
