Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,winsor_Field_E_trans,winsor_Pitch_H_trans,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
90,1639,310,30,199,670,1057,113,34,1639,211,685,1057,100.75,149,0.9034018852397274,0.4999998138718344,1,0.943127962085308,0.9781021897810219,1
74,1349,255,26,192,542,1000,52,37,1349,192,542,1000,113,161,0.9040764853957337,0.49999972524468334,1,1,1,1
80,1565,319,29,184,606,1009,94,55,1565,184,606,1009,106,152,0.9037110504674845,0.4999997958537905,1,1,1,1
93,1522,319,30,199,503,1093,62,36,1522,207,503,1093,106,156,0.9037110504674845,0.4999997841556428,1,0.961352657004831,1,1
78,1576,319,27,196,556,1105.8999999999999,55,24.450000000000003,1576,196,556,1169,118,165,0.9043097069334213,0.499999798693602,1,1,1,0.946022241231822
69,1711,265,107,34,634,430,224,76,2132,42,755.5,536,663,97,0.9083748606003188,0.4999998899992608,0.8025328330206379,0.8095238095238095,0.8391793514228988,0.8022388059701493
70,1464,201,107,42,595,715,300.8499999999999,91,1719,49,698,839,573,97,0.9082502164792571,0.49999983079302907,0.8516579406631762,0.8571428571428571,0.8524355300859598,0.8522050059594756
96,1481,192,93,19,659,673,300.8499999999999,91,1790,23,755.5,814,475,107,0.9080575664658866,0.4999998439499391,0.8273743016759777,0.8260869565217391,0.8722700198544011,0.8267813267813268
48,1447,220,95,17,464,573,300.8499999999999,91,1789,21,574,709,712,104,0.908428876572889,0.4999998437754353,0.8088317495807714,0.8095238095238095,0.8083623693379791,0.8081805359661495
61,1321,166,72,15,387,686,300.8499999999999,91,1621,18,475,842,589,97,0.9082753029433475,0.4999998097152541,0.8149290561381863,0.8333333333333334,0.8147368421052632,0.8147268408551069
54,1317,166,72,26,610,582,187,59,1616,32,749,714,497,101,0.9081077692695576,0.49999980853592785,0.8149752475247525,0.8125,0.8144192256341789,0.8151260504201681
76,1508,213,103,26,605,541,282,91,1758,30,705,631,565,97,0.9082371132748817,0.49999983821723154,0.8577929465301479,0.8666666666666667,0.8581560283687943,0.8573692551505546
92,1804,281,107,41,670,354.70000000000005,300.8499999999999,91,2283,52,755.5,420,492,97,0.9080967733177754,0.49999990406917455,0.7901883486640385,0.7884615384615384,0.886829913964262,0.8445238095238097
85,1811,303,107,46,591,378,276,78,2274,58,742,475,432,112,0.9079438779907729,0.499999903308325,0.7963940193491644,0.7931034482758621,0.7964959568733153,0.7957894736842105
105,1773,242,83,36,588,450,233,74,2209,45,733,561,434,105,0.907949691092548,0.49999989753428553,0.8026256224535989,0.8,0.8021828103683493,0.8021390374331551
85,1699,237,107,20,538,425,224,91,2101,25,665,526,318,118,0.9074841991421075,0.4999998867292178,0.8086625416468348,0.8,0.8090225563909774,0.8079847908745247
88,1499,176,61,20,593,354.70000000000005,101,66,1630,22,645,420,322,125,0.9075061404970917,0.4999998118107569,0.9196319018404908,0.9090909090909091,0.9193798449612403,0.8445238095238097
21,1402,166,53,13.75,304,354.70000000000005,134,91,1475,17,369.75,420,408,146,0.9078694437863695,0.49999977018098246,0.9505084745762712,0.8088235294117647,0.8221771467207573,0.8445238095238097
77,1895,244,23,13.75,243.75,354.70000000000005,274,64,2642.5,22,369.75,420,726.5,100,0.9084433966242935,0.49999992839555013,0.7171239356669821,0.625,0.6592292089249493,0.8445238095238097
73,1685,206,31,13.75,243.75,354.70000000000005,300.8499999999999,91,2642.5,17,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.6376537369914853,0.8088235294117647,0.6592292089249493,0.8445238095238097
22,1383,166,30,13.75,243.75,354.70000000000005,223,64,2642.5,25,369.75,845,726.5,112,0.9084433966242935,0.49999992839555013,0.5233680227057711,0.55,0.6592292089249493,0.4197633136094675
43,1549,205,97,17,243.75,354.70000000000005,290,91,2642.5,48,631,890,726.5,97,0.9084433966242935,0.49999992839555013,0.5861873226111637,0.3541666666666667,0.38629160063391443,0.3985393258426967
43,1314,184,73,14,243.75,541,298,91,2642.5,28,369.75,1096,726.5,99,0.9084433966242935,0.49999992839555013,0.49725638599810784,0.5,0.6592292089249493,0.4936131386861314
67,1507,278,59,142,388,944,146,90,1507,142,388,944,167,149,0.9058278931416256,0.49999977983742316,1,1,1,1
87,1582,291,48,199,545,1061,141,66,1780,211,613,1169,120,164,0.9043972888920141,0.49999984219164245,0.8887640449438202,0.943127962085308,0.8890701468189234,0.9076133447390933
83,1611,269,40,199,562,1060,137,65,1611,211,562,1060,111,187,0.9039770113654614,0.4999998073456039,1,0.943127962085308,1,1
77,1640,319,36,183,469,949,67,47,1640,183,469,949,102,187,0.9034785283468666,0.4999998140987507,1,1,1,1
72,1644,305,39,199,508,863,70,43,1644,211,508,863,118,186,0.9043097069334213,0.4999998150022792,1,0.943127962085308,1,1
82,1664,319,53,161,601,907,131,61,1664,161,601,907,100.75,176,0.9034018852397274,0.4999998194226146,1,1,1,1
73,1663,319,61,199,511,1027,132,54,1663,211,511,1027,100.75,167,0.9034018852397274,0.4999998192053787,1,0.943127962085308,1,1
73,1508,283,41,152,497,1043,103,53,1508,152,497,1043,112,158,0.9040272146641541,0.4999997801293191,1,1,1,1
74,1472,319,31,198,619,1105.8999999999999,63,37,1472,198,619,1134,116,165,0.9042189511918559,0.4999997692432656,1,1,1,0.9752204585537918
76,1504,319,54,157,561,1105.8999999999999,85,50,1504,157,561,1108,100.75,187,0.9034018852397274,0.49999977895823905,1,1,1,0.9981046931407941
106,1585,182,97,40,243.75,744,300.8499999999999,91,2445,62,369.75,1148,726.5,129,0.9084433966242935,0.4999999163603364,0.6482617586912065,0.6451612903225806,0.6592292089249493,0.6480836236933798
73,1321,226,46,18,243.75,899,300.8499999999999,91,2352,32,377,1169,726.5,97,0.9084433966242935,0.49999990961520663,0.5616496598639455,0.5625,0.646551724137931,0.7690333618477331
89,1564,216,96,35,456,415,245,91,1877,42,547,498,492,152,0.9080967733177754,0.4999998580807004,0.8332445391582313,0.8333333333333334,0.8336380255941499,0.8333333333333334
77,1464,193,107,14,348,627,152,67,1744,17,415,747,335,98,0.9075736560132607,0.49999983560937633,0.8394495412844036,0.8235294117647058,0.8385542168674699,0.8393574297188755
66,1312,166,74,13.75,367,677,119,46,1398,17,391,722,291,98,0.9073194748832578,0.4999997441675314,0.9384835479256081,0.8088235294117647,0.9386189258312021,0.9376731301939059
84,1280,201,57,14,397,604,137,91,1355,17,420,674,280,97,0.9072427749905951,0.49999972767255346,0.9446494464944649,0.8235294117647058,0.9452380952380952,0.8961424332344213
94,1624,242,101,32,495,499,290,91,1708,34,521,531,328,97,0.9075379998055296,0.49999982860653,0.9508196721311475,0.9411764705882353,0.9500959692898272,0.9397363465160076
85,1396,206,89,26,590,569,223,91,1478,28,625,602,302,107,0.9073903188691678,0.4999997711129951,0.9445196211096076,0.9285714285714286,0.944,0.9451827242524917
92,1442,212,101,18,573,556,200,91,1517,19,603,585,222,116,0.9067051914443152,0.4999997827304611,0.950560316413975,0.9473684210526315,0.9502487562189055,0.9504273504273504
83,1394,216,82,26,511,504,173,91,1476,28,541,534,248,101,0.9069788285956646,0.4999997704922849,0.9444444444444444,0.9285714285714286,0.944547134935305,0.9438202247191011
93,1526,257,97,27,496,494,140,91,1766,31,574,572,237,97,0.906870749804535,0.49999983967966716,0.8640996602491506,0.8709677419354839,0.8641114982578397,0.8636363636363636
64,1481,240,76,32,504,411,80,69,1558,34,530,432,241,100,0.9069112500259755,0.49999979401523625,0.9505776636713735,0.9411764705882353,0.9509433962264151,0.9513888888888888
83,1726,263,92,57,558,398,82,64,1816,60,587,420,202,142,0.9064441110260348,0.49999984838634554,0.9504405286343612,0.95,0.9505962521294719,0.9476190476190476
87,1661,284,73,43,627,405,92,65,1747,45,660,426,210,108,0.9065548107459308,0.4999998361734844,0.9507727532913566,0.9555555555555556,0.95,0.9507042253521126
90,1687,319,80,37,639,421,105,80,1775,39,672,443,196,149,0.9063548489686623,0.49999984130132913,0.9504225352112676,0.9487179487179487,0.9508928571428571,0.9503386004514672
85,1705,291,88,53,670,406,102,66,1794,56,708,427,180,150,0.9060861645194422,0.49999984464503877,0.9503901895206243,0.9464285714285714,0.9463276836158192,0.9508196721311475
72,1553,279,102,65,493,461,119,81,1634,68,519,485,223,147,0.9067169569161191,0.4999998127309963,0.9504283965728274,0.9558823529411765,0.9499036608863198,0.9505154639175257
74,1758,319,102,116,548,522,100,76,1849,122,576,549,255,157,0.907042516877073,0.49999985374989653,0.950784207679827,0.9508196721311475,0.9513888888888888,0.9508196721311475
79,1582,313,95,86,485,534,103,74,1664,90,510,562,198,164,0.9063852342360631,0.4999998194226146,0.9507211538461539,0.9555555555555556,0.9509803921568627,0.9501779359430605
64,1532,307,73,45,505,492,123,79,1612,47,531,518,232,146,0.9068180603643115,0.49999980758455503,0.9503722084367245,0.9574468085106383,0.9510357815442562,0.9498069498069498
106,1729,319,56,78,670,555,131,58,1819,82,707,584,164,158,0.9057621751673173,0.49999984888603316,0.9505222649807586,0.9512195121951219,0.9476661951909476,0.9503424657534246
85,1564,291,70,130,652,623,93,40,1645,137,686,655,208,155,0.906527973769642,0.49999981522713205,0.9507598784194529,0.948905109489051,0.9504373177842566,0.9511450381679389
95,1629,319,68,141,670,585,69,41,1714,148,734,615,204,122,0.9064726408932803,0.49999982980438396,0.9504084014002334,0.9527027027027027,0.9128065395095368,0.9512195121951219
79,1485,260,58,85,633,614,45,29,1562,89,666,646,196,136,0.9063548489686623,0.49999979506886505,0.9507042253521126,0.9550561797752809,0.9504504504504504,0.9504643962848297
82,1474,210,49,81,508,582,42,45,1551,85,534,612,186,137,0.9061926108302252,0.49999979215173257,0.950354609929078,0.9529411764705882,0.951310861423221,0.9509803921568627
93,1478,231,46,63,560,526,64,58,1555,66,589,553,200,187,0.9064149817333977,0.4999997932196731,0.9504823151125402,0.9545454545454546,0.9507640067911715,0.9511754068716094
89,1434,246,44,108,670,594,55,63,1508,114,755.5,625,163,149,0.9057397044406477,0.4999997801293191,0.9509283819628647,0.9473684210526315,0.886829913964262,0.9504
82,1469,230,61,82,670,530,35,34,1545,86,743,558,163,150,0.9057397044406477,0.4999997905342424,0.9508090614886732,0.9534883720930233,0.901749663526245,0.9498207885304659
92,1478,226,54,93,670,528,41,55,1555,98,755.5,555,139,183,0.9050979851781847,0.4999997932196731,0.9504823151125402,0.9489795918367347,0.886829913964262,0.9513513513513514
100,1597,300,53,120,670,505,35,42,1680,126,755.5,531,126,187,0.9046425512590116,0.49999982284580496,0.950595238095238,0.9523809523809523,0.886829913964262,0.9510357815442562
77,1486,243,37,109,598,552,39,36,1563,115,629,581,171,175,0.9059117548894684,0.49999979533100913,0.9507357645553423,0.9478260869565217,0.9507154213036566,0.9500860585197934
53,1344,200,39,108,582,636,35,40,1414,114,612,669,157,153,0.9055985596104141,0.4999997499244772,0.9504950495049505,0.9473684210526315,0.9509803921568627,0.9506726457399103
72,1421,226,43,95,518,634,50,46,1495,100,545,667,134,138,0.9049337941110167,0.49999977628885584,0.9505016722408027,0.95,0.9504587155963303,0.9505247376311844
83,1480,222,40,137,670,613,43,24.450000000000003,1557,144,709,645,146,167,0.9053080586312758,0.4999997937505595,0.9505459216441875,0.9513888888888888,0.9449929478138223,0.9503875968992248
86,1572,220,53,158,670,650,45,27,1654,166,712,684,147,159,0.905336356027572,0.4999998172324905,0.9504232164449818,0.9518072289156626,0.9410112359550562,0.9502923976608187
81,1456,241,43,115,487,713,50,34,1532,121,512,750,112,147,0.9040272146641541,0.49999978696425773,0.9503916449086162,0.9504132231404959,0.951171875,0.9506666666666667
75,1308,198,36,158,669,766,69,34,1376,166,704,806,144,145,0.9052502251143105,0.49999973592144403,0.9505813953488372,0.9518072289156626,0.9502840909090909,0.9503722084367245
101,1481,215,53,180,670,867,98,36,1481,180,673,867,146,147,0.9053080586312758,0.49999977203934964,1,1,0.9955423476968797,1
86,1360,192,36,199,655,900,69,24.450000000000003,1368,211,659,906,157,115,0.9055985596104141,0.49999973282377486,0.9941520467836257,0.943127962085308,0.9939301972685888,0.9933774834437086
85,1394,199,57,157,517,912,60,27,1394,157,517,912,109,137,0.903873700904011,0.49999974269723285,1,1,1,1
89,1278,190,27,162,554,952,57,41,1316,162,554,952,114,126,0.9041248489082961,0.49999971129239384,0.9711246200607903,1,1,1
88,1383,224,45,179,551,987,41,34,1383,179,551,987,117,142,0.9042647362991719,0.4999997385879252,1,1,1,1
91,1315,192,36,152,626,994,37,24.450000000000003,1316,152,626,994,130,126,0.9047928772621397,0.49999971129239384,0.9992401215805471,1,1,1
103,1292,190,39,185,521,964,35,32,1316,185,521,964,101,133,0.9034173732376599,0.49999971129239384,0.9817629179331308,1,1,1
90,1316,188,29,182,578,922,35,28,1316,182,578,922,126,130,0.9046425512590116,0.49999971129239384,1,1,1,1
79,1282,207,38,148,656,825,35,30,1316,148,656,825,132,142,0.9048644566094097,0.49999971129239384,0.9741641337386018,1,1,1
91,1399,214,38,179,540,854,35,43,1399,179,540,854,106,156,0.9037110504674845,0.49999974453313684,1,1,1,1
85,1400,213,32,157,509,722,35,30,1400,157,509,722,112,144,0.9040272146641541,0.4999997448979592,1,1,1,1
74,1410,208,38,102,453,735,108,59,1419,103,456,740,169,162,0.9058703450481898,0.49999975168370864,0.9936575052854123,0.9902912621359223,0.993421052631579,0.9932432432432432
74,1480,228,45,166,452,764,60,46,1480,166,452,764,140,153,0.9051293469230596,0.49999977173119065,1,1,1,1
84,1543,232,53,143,645,844,75,68,1543,143,645,844,129,165,0.9047562132058619,0.4999997899908814,1,1,1,1
92,1530,283,53,156,508,831,93,53,1530,156,508,831,124,142,0.904563565439822,0.4999997864069375,1,1,1,1
104,1529,254,46,187,602,941,106,68,1529,187,602,941,124,162,0.904563565439822,0.49999978612745694,1,1,1,1
85,1422,256,45,199,529,932,75,41,1431,204,532,938,142,153,0.9051906798317156,0.49999975583088063,0.9937106918238994,0.9754901960784313,0.9943609022556391,0.9936034115138592
87,1447,234,30,198,613,885,138,58,1447,198,613,885,108,163,0.9038205381394819,0.499999761200759,1,1,1,1
59,1315,198,24,116,585,899,103,50,1316,116,585,899,130,153,0.9047928772621397,0.49999971129239384,0.9992401215805471,1,1,1
79,1418,241,32,172,634,952,82,57,1418,172,634,952,131,178,0.9048289537991392,0.49999975133335056,1,1,1,1
75,1411,256,23,182,670,1055,66,45,1411,182,675,1055,116,164,0.9042189511918559,0.49999974885994974,1,1,0.9925925925925926,1
85,1546,282,38,178,670,1105.8999999999999,104,63,1546,178,755.5,1122,132,148,0.9048644566094097,0.49999979080513246,1,1,0.886829913964262,0.9856506238859178
75,1476,304,35,199,670,1105.8999999999999,65,46,2079,211,755.5,1169,116,127,0.9042189511918559,0.4999998843192686,0.70995670995671,0.943127962085308,0.886829913964262,0.946022241231822
68,1355,257,33,179,620,1105.8999999999999,82,41,1524,201,698,1169,119,161,0.9043538843030066,0.4999997847217917,0.8891076115485564,0.8905472636815921,0.8882521489971347,0.946022241231822
79,1415,268,32,176,578,1105.8999999999999,161,72,1415,176,578,1164,100.75,146,0.9034018852397274,0.49999975027781596,1,1,1,0.9500859106529208
65,1494,306,29,165,455,1070,122,62,1494,165,455,1070,115,164,0.9041723296466183,0.49999977598927614,1,1,1,1
69,1442,291,34,199,461,1056,109,70,1451,211,464,1063,107,156,0.9037663315081383,0.4999997625155493,0.9937973811164714,0.943127962085308,0.9935344827586207,0.993414863593603
79,1553,307,41,177,562,982,83,38,1553,177,562,982,105,171,0.9036546632818494,0.49999979268673433,1,1,1,1
66,1439,291,60,139,466,972,133,61,1439,139,466,972,131,165,0.9048289537991392,0.49999975853820966,1,1,1,1
43,1312,201,39,153,443,1099,98,63,1316,153,443,1099,138,187,0.9050661460170323,0.49999971129239384,0.9969604863221885,1,1,1
72,1531,284,54,199,518,1105.8999999999999,86,50,1531,201,518,1144,144,160,0.9052502251143105,0.49999978668587064,1,0.9900497512437811,1,0.966695804195804
71,1521,283,45,168,384,1038,66,28,1521,168,384,1038,110,171,0.9039258492063404,0.49999978387173044,1,1,1,1
95,1548,294,40,199,430,1105.8999999999999,60,40,1548,203,430,1133,106,162,0.9037110504674845,0.4999997913453385,1,0.9802955665024631,1,0.9760812003530449
66,1539,271,79,21,274,625,300.8499999999999,91,2544,35,453,1033,726.5,97,0.9084433966242935,0.4999999227433646,0.6049528301886793,0.6,0.6048565121412803,0.6050338818973863
62,1376,224,99,38,324,677,298,91,2064,57,486,1016,668,97,0.9083807539977359,0.4999998826317529,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6663385826771654
103,1834,278,107,72,460,354.70000000000005,300.8499999999999,91,2396,94,601,440,502,97,0.9081185353414096,0.4999999129043676,0.7654424040066778,0.7659574468085106,0.7653910149750416,0.8061363636363638
84,1577,219,89,63,380,490,239,91,1950,78,470,606,573,108,0.9082502164792571,0.49999986850756084,0.8087179487179487,0.8076923076923077,0.8085106382978723,0.8085808580858086
17,1313,166,34,13.75,243.75,354.70000000000005,45,24.450000000000003,2642.5,17,436,905,726.5,153,0.9084433966242935,0.49999992839555013,0.4968779564806055,0.8088235294117647,0.5590596330275229,0.3919337016574586
64,1356,197,31,94,498,1054,117,56,1356,94,498,1054,122,130,0.9044818582246311,0.4999997280740683,1,1,1,1
76,1448,242,33,163,586,1038,148,60,1640,185,664,1169,130,162,0.9047928772621397,0.4999998140987507,0.8829268292682927,0.8810810810810811,0.8825301204819277,0.8879384088964928
80,1413,240,30,150,553,1105.8999999999999,99,46,1413,150,553,1122,111,187,0.9039770113654614,0.499999749570388,1,1,1,0.9856506238859178
54,1381,277,36,114,525,1105.8999999999999,115,57,1381,114,525,1120,129,177,0.9047562132058619,0.4999997378302094,1,1,1,0.9874107142857141
64,1465,266,44,128,479,1105.8999999999999,92,46,1465,128,479,1145,127,150,0.9046810651376977,0.4999997670328134,1,1,1,0.9658515283842793
79,1450,276,29,161,543,1105.8999999999999,169,55,1459,162,546,1169,126,145,0.9046425512590116,0.49999976511276234,0.9938313913639479,0.9938271604938271,0.9945054945054945,0.946022241231822
79,1433,280,32,146,595,1105.8999999999999,177,73,1433,146,595,1130,106,163,0.9037110504674845,0.4999997565119657,1,1,1,0.9786725663716813
91,1459,292,44,157,515,978,150,74,1459,157,515,978,100.75,162,0.9034018852397274,0.49999976511276234,1,1,1,1
83,1447,275,32,148,499,968,96,43,1447,148,499,968,100.75,153,0.9034018852397274,0.499999761200759,1,1,1,1
78,1454,309,42,182,497,1105.8999999999999,110,58,1454,182,497,1169,126,166,0.9046425512590116,0.4999997634945292,1,1,1,0.946022241231822
87,1779,176,87,13.75,243.75,354.70000000000005,282,91,2642.5,31,369.75,757,726.5,97,0.9084433966242935,0.49999992839555013,0.6732261116367076,0.4435483870967742,0.6592292089249493,0.4685601056803171
