Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,field_e,pitch_h,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
60,1465,254,31,116,492,817,132,72,1465,116,492,817,141,161,1.2261474550535008,0.4999997670328134,1,1,1,1
84,1620,270,45,157,456,944,141,54,1620,157,456,944,156,148,1.2280006254260654,0.4999998094802622,1,1,1,1
61,1476,267,30,187,489,977,140,54,1476,187,489,977,152,128,1.2275386868532336,0.4999997704922849,1,1,1,1
73,1340,221,26,127,499,934,74,51,1340,127,499,934,118,126,1.2224954586586532,0.499999721541546,1,1,1,1
77,1465,266,41,110,458,836,107,52,1465,110,458,836,117,146,1.2223075536112662,0.4999997670328134,1,1,1,1
57,1390,236,26,79,449,888,84,58,1390,79,449,888,142,150,1.2262819304902024,0.49999974121422286,1,1,1,1
76,1495,227,24,127,448,885,144,67,1495,127,448,885,141,176,1.2261474550535008,0.49999977628885584,1,1,1,1
76,1547,264,31,141,488,843,159,55,1547,141,488,843,148,174,1.227054335424285,0.49999979107549736,1,1,1,1
113,1644,314,26,233,610,862,149,60,1850,262,686,970,114,160,1.2217260730278052,0.49999985390796203,0.8886486486486487,0.8893129770992366,0.8892128279883382,0.8886597938144329
87,1599,303,22,221,621,961,119,59,1609,222,625,967,109,160,1.2206931720557894,0.49999980686636425,0.9937849596022374,0.9954954954954955,0.9936,0.9937952430196484
90,1639,310,30,221,685,1057,113,34,1639,221,685,1057,72,149,1.2091639228290045,0.4999998138718344,1,1,1,1
74,1349,255,26,192,542,1000,52,37,1349,192,542,1000,113,161,1.2215260801503558,0.49999972524468334,1,1,1,1
80,1565,345,29,184,606,1009,94,55,1565,184,606,1009,106,152,1.2200314782734076,0.4999997958537905,1,1,1,1
93,1522,337,30,207,503,1093,62,36,1522,207,503,1093,106,156,1.2200314782734076,0.4999997841556428,1,1,1,1
78,1576,351,27,196,556,1204,55,23,1576,196,556,1204,118,165,1.2224954586586532,0.499999798693602,1,1,1,1
85,1699,237,109,20,538,425,224,168,2101,25,665,526,318,101,1.2375557617568815,0.4999998867292178,0.8086625416468348,0.8,0.8090225563909774,0.8079847908745247
88,1499,176,61,20,593,333,101,74,1630,22,645,362,322,161,1.2376795856005238,0.4999998118107569,0.9196319018404908,0.9090909090909091,0.9193798449612403,0.919889502762431
21,1402,149,53,13,304,295,134,163,1475,14,320,310,408,137,1.239805125532846,0.49999977018098246,0.9505084745762712,0.9285714285714286,0.95,0.9516129032258065
67,1507,278,59,142,388,944,146,90,1507,142,388,944,167,149,1.2291677184674341,0.49999977983742316,1,1,1,1
87,1582,291,48,225,545,1061,141,66,1780,253,613,1194,120,164,1.2228628012010694,0.49999984219164245,0.8887640449438202,0.8893280632411067,0.8890701468189234,0.8886097152428811
83,1611,269,40,239,562,1060,137,65,1611,239,562,1060,111,202,1.2211163795142745,0.4999998073456039,1,1,1,1
77,1640,333,36,183,469,949,67,47,1640,183,469,949,102,193,1.2190949197532805,0.4999998140987507,1,1,1,1
72,1644,305,39,223,508,863,70,43,1644,223,508,863,118,186,1.2224954586586532,0.4999998150022792,1,1,1,1
82,1664,320,53,161,601,907,131,61,1664,161,601,907,94,176,1.2170080693937892,0.4999998194226146,1,1,1,1
73,1663,324,61,213,511,1027,132,54,1663,213,511,1027,96,167,1.2175590901141795,0.4999998192053787,1,1,1,1
73,1508,283,41,152,497,1043,103,53,1508,152,497,1043,112,158,1.2213228759570662,0.4999997801293191,1,1,1,1
74,1472,330,31,198,619,1134,63,37,1472,198,619,1134,116,165,1.2221167352973217,0.4999997692432656,1,1,1,1
76,1504,325,54,157,561,1108,85,50,1504,157,561,1108,91,190,1.2161407839048508,0.49999977895823905,1,1,1,1
77,1464,193,108,14,348,627,152,171,1744,17,415,747,335,98,1.2380635779191669,0.49999983560937633,0.8394495412844036,0.8235294117647058,0.8385542168674699,0.8393574297188755
66,1312,164,74,12,367,677,119,106,1398,13,391,722,291,98,1.2366403333485407,0.4999997441675314,0.9384835479256081,0.9230769230769231,0.9386189258312021,0.9376731301939059
84,1280,201,57,14,397,763,137,98,1355,15,420,802,280,85,1.2362220822462866,0.49999972767255346,0.9446494464944649,0.9333333333333333,0.9452380952380952,0.9513715710723192
94,1624,242,101,32,495,668,290,168,1708,34,521,702,328,82,1.2378602166004617,0.49999982860653,0.9508196721311475,0.9411764705882353,0.9500959692898272,0.9515669515669516
85,1396,206,89,26,590,569,223,163,1478,28,625,602,302,107,1.2370310606682846,0.4999997711129951,0.9445196211096076,0.9285714285714286,0.944,0.9451827242524917
92,1442,212,101,18,573,556,200,146,1517,19,603,585,222,116,1.2334107163308443,0.4999997827304611,0.950560316413975,0.9473684210526315,0.9502487562189055,0.9504273504273504
83,1394,216,82,26,511,504,173,95,1476,28,541,534,248,101,1.2348173119700294,0.4999997704922849,0.9444444444444444,0.9285714285714286,0.944547134935305,0.9438202247191011
93,1526,257,97,27,496,494,140,87,1766,31,574,572,237,94,1.2342561357586936,0.49999983967966716,0.8640996602491506,0.8709677419354839,0.8641114982578397,0.8636363636363636
64,1481,240,76,32,504,411,80,69,1558,34,530,432,241,100,1.2344655322097489,0.49999979401523625,0.9505776636713735,0.9411764705882353,0.9509433962264151,0.9513888888888888
83,1726,263,92,57,558,398,82,64,1816,60,587,419,202,142,1.232109234741482,0.49999984838634554,0.9504405286343612,0.95,0.9505962521294719,0.9498806682577565
87,1661,284,73,43,627,405,92,65,1747,45,660,426,210,108,1.2326565865560943,0.4999998361734844,0.9507727532913566,0.9555555555555556,0.95,0.9507042253521126
90,1687,331,80,37,639,421,105,80,1775,39,672,443,196,149,1.2316724186477799,0.49999984130132913,0.9504225352112676,0.9487179487179487,0.9508928571428571,0.9503386004514672
85,1705,291,88,53,673,406,102,66,1794,56,708,427,180,150,1.2303803159687867,0.49999984464503877,0.9503901895206243,0.9464285714285714,0.9505649717514124,0.9508196721311475
72,1553,279,102,65,493,461,119,81,1634,68,519,485,223,147,1.2334702561916033,0.4999998127309963,0.9504283965728274,0.9558823529411765,0.9499036608863198,0.9505154639175257
74,1758,357,102,116,548,522,100,76,1849,122,576,549,255,157,1.2351516611926034,0.49999985374989653,0.950784207679827,0.9508196721311475,0.9513888888888888,0.9508196721311475
79,1582,313,95,86,485,534,103,74,1664,90,510,562,198,164,1.2318206705207315,0.4999998194226146,0.9507211538461539,0.9555555555555556,0.9509803921568627,0.9501779359430605
64,1532,307,73,45,505,492,123,79,1612,47,531,518,232,146,1.2339852698520435,0.49999980758455503,0.9503722084367245,0.9574468085106383,0.9510357815442562,0.9498069498069498
106,1729,367,56,78,672,555,131,58,1819,82,707,584,164,158,1.2288634094464779,0.49999984888603316,0.9505222649807586,0.9512195121951219,0.9504950495049505,0.9503424657534246
85,1564,291,70,130,652,623,93,40,1645,137,686,655,208,155,1.232523303472344,0.49999981522713205,0.9507598784194529,0.948905109489051,0.9504373177842566,0.9511450381679389
95,1629,328,68,141,698,585,69,41,1714,148,734,615,204,122,1.2322496925797712,0.49999982980438396,0.9504084014002334,0.9527027027027027,0.9509536784741145,0.9512195121951219
79,1485,260,58,85,633,614,45,29,1562,89,666,646,196,136,1.2316724186477799,0.49999979506886505,0.9507042253521126,0.9550561797752809,0.9504504504504504,0.9504643962848297
82,1474,210,49,81,508,582,42,45,1551,85,534,612,186,137,1.2308882851240242,0.49999979215173257,0.950354609929078,0.9529411764705882,0.951310861423221,0.9509803921568627
93,1478,231,46,63,560,526,64,58,1555,66,589,553,200,194,1.23196625117616,0.4999997932196731,0.9504823151125402,0.9545454545454546,0.9507640067911715,0.9511754068716094
89,1434,246,44,108,802,594,55,63,1508,114,844,625,163,149,1.2287597350659403,0.4999997801293191,0.9509283819628647,0.9473684210526315,0.9502369668246445,0.9504
82,1469,230,61,82,706,530,23,34,1545,86,743,558,163,150,1.2287597350659403,0.4999997905342424,0.9508090614886732,0.9534883720930233,0.9502018842530283,0.9498207885304659
92,1478,226,54,93,790,528,41,55,1555,98,831,555,139,183,1.2258732861819563,0.4999997932196731,0.9504823151125402,0.9489795918367347,0.950661853188929,0.9513513513513514
100,1597,300,53,120,760,505,24,42,1680,126,799,531,126,204,1.2239016184002114,0.49999982284580496,0.950595238095238,0.9523809523809523,0.951188986232791,0.9510357815442562
77,1486,243,37,109,598,552,39,36,1563,115,629,581,171,175,1.2295584828918331,0.49999979533100913,0.9507357645553423,0.9478260869565217,0.9507154213036566,0.9500860585197934
53,1344,200,39,108,582,636,28,40,1414,114,612,669,157,153,1.228112795733022,0.4999997499244772,0.9504950495049505,0.9473684210526315,0.9509803921568627,0.9506726457399103
72,1421,226,43,95,518,634,50,46,1495,100,545,667,134,138,1.2251557337792494,0.49999977628885584,0.9505016722408027,0.95,0.9504587155963303,0.9505247376311844
83,1480,222,40,137,674,613,43,23,1557,144,709,645,146,167,1.226803218677934,0.4999997937505595,0.9505459216441875,0.9513888888888888,0.9506346967559943,0.9503875968992248
86,1572,220,53,158,677,650,45,27,1654,166,712,684,147,159,1.2269295457775036,0.4999998172324905,0.9504232164449818,0.9518072289156626,0.9508426966292135,0.9502923976608187
81,1456,241,43,115,487,713,50,34,1532,121,512,750,112,147,1.2213228759570662,0.49999978696425773,0.9503916449086162,0.9504132231404959,0.951171875,0.9506666666666667
75,1308,198,36,158,669,766,69,34,1376,166,704,806,144,145,1.226545832664573,0.49999973592144403,0.9505813953488372,0.9518072289156626,0.9502840909090909,0.9503722084367245
101,1481,215,53,180,673,867,98,36,1481,180,673,867,146,147,1.226803218677934,0.49999977203934964,1,1,1,1
86,1360,192,36,210,655,900,69,21,1368,211,659,906,157,115,1.228112795733022,0.49999973282377486,0.9941520467836257,0.995260663507109,0.9939301972685888,0.9933774834437086
85,1394,199,57,157,517,912,60,27,1394,157,517,912,109,137,1.2206931720557894,0.49999974269723285,1,1,1,1
89,1278,190,27,162,554,952,57,41,1278,162,554,952,114,126,1.2217260730278052,0.4999996938683046,1,1,1,1
88,1383,224,45,179,551,987,41,34,1383,179,551,987,117,142,1.2223075536112662,0.4999997385879252,1,1,1,1
91,1315,192,36,152,626,994,37,21,1315,152,626,994,130,126,1.2245460415316793,0.49999971085312783,1,1,1,1
103,1292,190,39,185,521,964,26,32,1292,185,521,964,101,133,1.2188503684527965,0.49999970046679254,1,1,1,1
90,1316,188,29,182,578,922,35,28,1316,182,578,922,126,130,1.2239016184002114,0.49999971129239384,1,1,1,1
79,1282,207,38,148,656,825,29,30,1282,148,656,825,132,142,1.2248550446926,0.49999969577566256,1,1,1,1
91,1399,214,38,179,540,854,35,43,1399,179,540,854,106,156,1.2200314782734076,0.49999974453313684,1,1,1,1
85,1400,213,32,157,509,722,28,30,1400,157,509,722,112,144,1.2213228759570662,0.4999997448979592,1,1,1,1
74,1410,208,38,102,453,735,108,59,1419,103,456,740,169,162,1.229365181687211,0.49999975168370864,0.9936575052854123,0.9902912621359223,0.993421052631579,0.9932432432432432
74,1480,228,45,166,452,764,60,46,1480,166,452,764,140,153,1.226011251876914,0.49999977173119065,1,1,1,1
84,1543,232,53,143,645,844,75,68,1543,143,645,844,129,165,1.2243883095152965,0.4999997899908814,1,1,1,1
92,1530,283,53,156,508,831,93,53,1530,156,508,831,124,142,1.2235654047663196,0.4999997864069375,1,1,1,1
104,1529,254,46,187,602,941,106,68,1529,187,602,941,124,162,1.2235654047663196,0.49999978612745694,1,1,1,1
85,1422,256,45,203,529,932,75,41,1431,204,532,938,142,153,1.2262819304902024,0.49999975583088063,0.9937106918238994,0.9950980392156863,0.9943609022556391,0.9936034115138592
87,1447,234,30,198,613,885,138,58,1447,198,613,885,108,163,1.2204762847077366,0.499999761200759,1,1,1,1
59,1315,198,24,116,585,899,103,50,1315,116,585,899,130,153,1.2245460415316793,0.49999971085312783,1,1,1,1
79,1418,241,32,172,634,952,82,57,1418,172,634,952,131,178,1.224701604576266,0.49999975133335056,1,1,1,1
75,1411,256,16,182,675,1055,66,45,1411,182,675,1055,116,164,1.2221167352973217,0.49999974885994974,1,1,1,1
85,1546,282,38,178,765,1122,104,63,1546,178,765,1122,132,148,1.2248550446926,0.49999979080513246,1,1,1,1
68,1355,257,33,179,620,1110,82,41,1524,201,698,1249,119,161,1.2226805190448937,0.4999997847217917,0.8891076115485564,0.8905472636815921,0.8882521489971347,0.88871096877502
79,1415,268,32,176,578,1164,161,72,1415,176,578,1164,91,146,1.2161407839048508,0.49999975027781596,1,1,1,1
65,1494,306,29,165,455,1070,122,62,1494,165,455,1070,115,164,1.2219229328464036,0.49999977598927614,1,1,1,1
69,1442,291,34,213,461,1056,109,70,1451,214,464,1063,107,156,1.2202557521794632,0.4999997625155493,0.9937973811164714,0.9953271028037384,0.9935344827586207,0.993414863593603
79,1553,307,41,177,562,982,83,38,1553,177,562,982,105,171,1.2198033633138605,0.49999979268673433,1,1,1,1
66,1439,291,60,139,466,972,133,61,1439,139,466,972,131,165,1.224701604576266,0.49999975853820966,1,1,1,1
43,1312,201,39,153,443,1099,98,63,1312,153,443,1099,138,194,1.2257335222331636,0.49999970952929806,1,1,1,1
72,1531,284,54,201,518,1144,86,50,1531,201,518,1144,144,160,1.226545832664573,0.49999978668587064,1,1,1,1
71,1521,283,45,168,384,1038,66,28,1521,168,384,1038,110,171,1.2209065070949485,0.49999978387173044,1,1,1,1
95,1548,294,40,203,430,1133,60,40,1548,203,430,1133,106,162,1.2200314782734076,0.4999997913453385,1,1,1,1
64,1356,197,31,94,498,1054,117,56,1356,94,498,1054,122,130,1.2232192861897602,0.4999997280740683,1,1,1,1
76,1448,242,33,163,586,1038,148,60,1640,185,664,1176,130,162,1.2245460415316793,0.4999998140987507,0.8829268292682927,0.8810810810810811,0.8825301204819277,0.8826530612244898
80,1413,240,30,150,553,1122,99,46,1413,150,553,1122,111,187,1.2211163795142745,0.499999749570388,1,1,1,1
54,1381,277,36,114,525,1120,115,57,1381,114,525,1120,129,177,1.2243883095152965,0.4999997378302094,1,1,1,1
64,1465,266,44,128,479,1145,92,46,1465,128,479,1145,127,150,1.2240661475121006,0.4999997670328134,1,1,1,1
79,1450,276,29,161,543,1191,169,55,1459,162,546,1198,126,145,1.2239016184002114,0.49999976511276234,0.9938313913639479,0.9938271604938271,0.9945054945054945,0.9941569282136895
79,1433,280,32,146,595,1130,177,73,1433,146,595,1130,106,163,1.2200314782734076,0.4999997565119657,1,1,1,1
91,1459,292,44,157,515,978,150,74,1459,157,515,978,78,162,1.2116968641449972,0.49999976511276234,1,1,1,1
83,1447,275,32,148,499,968,96,43,1447,148,499,968,86,153,1.2145748863664505,0.499999761200759,1,1,1,1
78,1454,309,42,182,497,1249,110,58,1454,182,497,1249,126,166,1.2239016184002114,0.4999997634945292,1,1,1,1
65,1387,172,48,106,499,816,43,30,1404,107,505,826,175,151,1.2299331329162813,0.4999997463494614,0.9878917378917379,0.9906542056074766,0.9881188118811881,0.9878934624697336
66,1214,162,41,70,381,872,40,48,1214,70,381,872,149,124,1.227177616529496,0.499999660740021,1,1,1,1
65,1299,188,42,97,502,877,90,37,1299,97,502,877,166,130,1.229067382264516,0.49999970368631996,1,1,1,1
72,1405,203,35,112,491,885,90,47,1405,112,491,885,174,126,1.2298409243607415,0.4999997467104013,1,1,1,1
69,1372,259,46,93,537,934,88,38,1372,93,537,934,157,120,1.228112795733022,0.4999997343793827,1,1,1,1
81,1284,208,40,104,699,972,101,58,1284,104,699,972,150,136,1.2272994172714449,0.4999996967226638,1,1,1,1
79,1446,250,47,129,598,911,114,41,1446,129,598,911,138,144,1.2257335222331636,0.49999976087035536,1,1,1,1
79,1319,230,52,71,478,888,101,51,1319,71,478,888,104,152,1.2195713039865872,0.4999997126042025,1,1,1,1
81,1441,222,41,110,471,864,108,65,1441,110,471,864,108,161,1.2204762847077366,0.4999997592080062,1,1,1,1
74,1408,231,45,70,434,743,178,59,1408,70,434,743,132,109,1.2248550446926,0.49999974778861056,1,1,1,1
89,1382,224,52,49,461,745,190,95,1382,49,461,745,137,146,1.2255919233045867,0.4999997382094785,1,1,1,1
92,1446,230,67,75,537,750,193,74,1437,75,534,745,139,144,1.2258732861819563,0.49999975786561446,1.0062630480167014,1,1.0056179775280898,1.0067114093959733
77,1342,236,48,74,435,830,140,61,1342,74,435,830,136,154,1.225448451644861,0.499999722370908,1,1,1,1
85,1412,239,60,97,517,869,164,95,1412,97,517,869,147,165,1.2269295457775036,0.49999974921554624,1,1,1,1
80,1465,222,67,79,494,837,105,61,1465,79,494,837,133,160,1.2250064066076989,0.4999997670328134,1,1,1,1
83,1457,261,42,121,477,873,96,56,1457,121,477,873,152,159,1.2275386868532336,0.499999764467468,1,1,1,1
96,1388,244,32,125,536,916,163,75,1388,125,536,916,130,108,1.2245460415316793,0.49999974046790524,1,1,1,1
76,1386,238,28,122,526,936,162,46,1386,122,526,936,115,113,1.2219229328464036,0.49999973971835443,1,1,1,1
82,1338,239,31,96,474,840,198,71,1338,96,474,840,138,124,1.2257335222331636,0.4999997207084621,1,1,1,1
75,1301,209,32,94,548,997,179,83,1301,94,548,997,131,124,1.224701604576266,0.4999997045966533,1,1,1,1
81,1350,255,38,96,506,1025,139,54,1350,96,506,1025,112,125,1.2213228759570662,0.4999997256515775,1,1,1,1
85,1459,288,37,138,497,911,103,60,1459,138,497,911,125,141,1.2237347219559627,0.49999976511276234,1,1,1,1
86,1578,293,25,123,637,1116,198,68,1775,138,717,1256,136,135,1.225448451644861,0.49999984130132913,0.8890140845070422,0.8913043478260869,0.8884239888423989,0.8885350318471338
97,1463,293,23,168,728,1138,166,75,1463,168,728,1138,106,168,1.2200314782734076,0.4999997663954206,1,1,1,1
72,1547,289,36,249,673,1129,114,52,1547,249,673,1129,133,149,1.2250064066076989,0.49999979107549736,1,1,1,1
93,1500,313,29,208,581,1119,64,49,1500,208,581,1119,110,138,1.2209065070949485,0.49999977777777777,1,1,1,1
87,1466,308,30,191,557,1021,66,30,1466,191,557,1021,95,149,1.2172861898656304,0.49999976735053203,1,1,1,1
89,1400,281,32,161,481,1037,115,44,1400,161,481,1037,89,146,1.2155334346271192,0.4999997448979592,1,1,1,1
72,1469,242,83,42,428,666,183,160,1576,45,459,715,299,145,1.2369270661883784,0.499999798693602,0.9321065989847716,0.9333333333333333,0.9324618736383442,0.9314685314685315
86,1277,212,70,30,390,533,152,123,1352,32,413,564,260,102,1.2353805398896387,0.4999997264626589,0.9445266272189349,0.9375,0.9443099273607748,0.9450354609929078
80,1385,231,27,82,562,748,89,46,1457,86,591,787,122,173,1.2232192861897602,0.499999764467468,0.9505833905284832,0.9534883720930233,0.9509306260575296,0.9504447268106735
88,1440,239,40,114,644,696,105,69,1440,114,644,696,167,192,1.2291677184674341,0.49999975887345677,1,1,1,1
77,1448,232,42,89,550,768,146,76,1448,89,550,768,152,166,1.2275386868532336,0.4999997615304783,1,1,1,1
90,1490,259,57,65,484,650,218,106,1490,65,484,650,139,147,1.2258732861819563,0.4999997747849196,1,1,1,1
85,1596,286,79,116,528,675,207,76,1596,116,528,675,146,160,1.226803218677934,0.49999980370726316,1,1,1,1
76,1403,264,45,137,474,919,97,46,1403,137,474,919,123,153,1.2233936117694213,0.4999997459877495,1,1,1,1
85,1428,277,40,122,489,950,138,54,1437,123,492,956,125,148,1.2237347219559627,0.49999975786561446,0.9937369519832986,0.991869918699187,0.9939024390243902,0.9937238493723849
